borough,dbn,neighborhood,borough_code,district,school_name,year,total_enrollment,female_rate,male_rate,asian_rate,black_rate,hispanic_rate,other_rate,white_rate,disabilities_rate,ell_rate,supported_rate,total_schooldays,presence_rate,absence_rate,release_rate,mean_score_math,mean_score_ela,diversity_index
Bronx,09X324,E. Concourse-Concourse Village,X,9,Bronx Early College Academy for Teaching & Learnin,2006,83,53.0,47.0,1.2,21.7,77.1,0.0,0.0,6.0,10.8,60.0,184.88235294117646,88.62882352941176,10.723529411764709,0.43235294117647055,204.29117647058828,212.72352941176473,35.83260000000001
Bronx,09X327,West Concourse,X,9,Comprehensive Model School Project M.S. 327,2006,215,60.0,40.0,0.9,30.7,67.4,0.09999999999999433,0.9,6.0,11.6,84.0,186.0,93.4,6.13,0.0,229.8,228.79999999999995,45.13119999999999
Bronx,09X328,East Concourse-Concourse Village,X,9,New Millennium Business Academy Middle School,2006,305,44.6,55.4,1.0,46.2,51.5,0.5999999999999943,0.7,20.0,14.4,45.5,186.0,85.62,14.05,0.0,176.95,190.45,52.11460000000001
Bronx,09X339,Claremont,X,9,I.S. 339,2006,914,48.9,51.1,1.1,30.4,67.2,1.0999999999999943,0.2,21.8,17.2,74.0,186.0,86.01,13.55,0.33,179.65,199.95,45.57539999999999
Bronx,09X413,E. Concourse-Concourse Village,X,9,Bronx High School for Medical Science,2006,503,67.2,32.8,7.0,44.7,46.1,1.5999999999999943,0.6,3.0,3.6,60.7,184.88235294117646,88.62882352941176,10.723529411764709,0.43235294117647055,204.29117647058828,212.72352941176473,58.247800000000005
Bronx,09X505,E. Concourse-Concourse Village,X,9,"Bronx School for Law, Government and Justice",2006,576,62.0,38.0,1.9,37.5,54.5,3.0999999999999943,3.0,8.5,2.4,73.1,185.0,80.35,12.46,7.02,212.3,228.05,56.0128
Bronx,10X003,East Tremont,X,10,P.S. 3 Raul Julia Micro Society,2006,526,48.9,51.1,1.9,34.8,61.0,1.200000000000017,1.1,22.8,6.3,84.0,186.0,89.62,10.19,0.0,216.75,215.2,50.617000000000004
Bronx,10X015,Kingsbridge Heights,X,10,P.S. X015 Institute for Environmental Learning,2006,573,53.6,46.4,2.3,16.1,80.6,0.7000000000000028,0.3,17.3,9.8,89.7,186.0,93.84,6.16,0.0,231.55,222.5,32.38560000000001
Bronx,10X020,Norwood,X,10,"P.S./M.S. 20 P.O.George J. Werdann, III",2006,1281,51.7,48.3,9.6,13.7,68.2,1.5,7.0,18.8,17.1,82.7,186.0,91.37,8.55,0.0,220.45,219.45,50.17659999999999
Bronx,10X037,Spuyten Duyvil-Kingsbridge,X,10,P.S. X037 - Multiple Intelligence School,2006,576,48.6,51.4,4.0,21.5,67.9,2.0999999999999943,4.5,20.3,10.1,75.0,186.0,91.67,8.33,0.0,217.85,213.6,48.86679999999999
Bronx,10X045,Belmont,X,10,Thomas C. Giordano Middle School 45,2006,1192,50.5,49.5,2.1,13.8,77.1,0.7999999999999972,6.2,14.6,12.2,86.6,186.0,90.63,9.29,0.0,212.75,217.95,38.216600000000014
Bronx,10X080,Norwood,X,10,J.H.S. 080 The Mosholu Parkway,2006,754,41.9,58.1,7.6,17.4,68.8,1.2999999999999972,4.9,20.2,19.6,73.1,186.0,86.98,13.02,0.0,194.75,202.45,48.80340000000001
Bronx,10X095,Van Cortlandt Village,X,10,P.S. 095 Sheila Mencher,2006,1305,46.9,53.1,6.4,24.6,62.4,0.7999999999999972,5.8,15.4,16.8,70.3,186.0,91.01,8.92,0.0,222.2,224.65,54.258399999999995
Bronx,10X118,East Tremont,X,10,J.H.S. 118 William W. Niles,2006,1215,52.8,47.2,6.6,26.3,64.1,0.7999999999999972,2.2,11.4,7.5,76.6,186.0,90.27,9.73,0.0,217.05,224.4,51.50460000000001
Bronx,10X141,Fieldston-Riverdale,X,10,Riverdale / Kingsbridge Academy (Middle School / H,2006,1244,48.3,51.7,11.9,12.7,47.0,1.0,27.4,12.9,5.2,49.4,186.0,87.7,7.74,4.48,225.65,234.5,67.36340000000001
Bronx,10X206,Kingsbridge Heights,X,10,I.S. 206 Ann Mersereau,2006,421,48.5,51.5,2.9,18.3,78.1,0.20000000000000284,0.5,18.1,25.4,94.0,186.0,89.6,10.17,0.0,206.75,212.05,35.56800000000001
Bronx,10X225,Mount Hope,X,10,Theatre Arts Production Company School,2006,442,63.6,36.4,2.0,23.5,69.0,1.2000000000000028,4.3,7.7,3.8,64.1,186.0,90.89,7.29,1.59,222.25,225.65000000000003,46.62820000000001
Bronx,10X228,Fordham South,X,10,Jonas Bronck Academy,2006,136,40.4,59.6,1.5,19.9,72.8,0.7000000000000172,5.1,12.5,9.6,57.3,186.0,94.07,5.93,0.0,202.1,215.4,42.754000000000005
Bronx,10X243,Belmont,X,10,West Bronx Academy for the Future,2006,469,46.3,53.7,1.9,35.8,60.1,1.6000000000000083,0.6,10.2,10.4,75.3,186.0,79.69,15.45,4.64,206.45,210.05,50.9982
Bronx,10X244,Van Cortlandt Village,X,10,The New School for Leadership and Journalism,2006,704,42.8,57.2,4.7,15.8,77.8,0.2999999999999972,1.4,20.7,17.9,79.9,186.0,88.68,11.32,0.0,190.7,205.2,36.733799999999995
Bronx,10X254,Belmont,X,10,I.S. 254,2006,490,47.3,52.7,3.7,21.0,73.1,0.7999999999999972,1.4,23.1,28.6,98.1,186.0,90.23,9.77,0.0,203.5,205.8,41.991000000000014
Bronx,10X279,Mount Hope,X,10,"P.S. 279 Captain Manuel Rivera, Jr.",2006,1070,46.4,53.6,6.4,21.7,70.7,0.6999999999999886,0.5,20.1,23.2,91.6,186.0,91.28,8.72,0.0,215.3,213.0,44.889199999999995
Bronx,10X280,Norwood,X,10,P.S./M.S. 280 Mosholu Parkway,2006,748,49.7,50.3,8.0,16.7,62.8,0.5,12.0,10.6,12.7,83.1,186.0,92.77,7.1,0.0,246.45,236.2,55.690200000000004
Bronx,10X315,Fordham South,X,10,P.S. 315 Lab School,2006,234,49.1,50.9,1.7,20.5,72.6,3.5,1.7,21.4,17.9,86.0,186.0,91.7,7.86,0.0,224.3,213.9,42.909600000000005
Bronx,10X331,Morris Heights,X,10,The Bronx School of Young Leaders,2006,512,45.9,54.1,1.6,31.4,65.6,0.6000000000000085,0.8,19.5,12.1,85.5,186.0,92.53,7.27,0.0,202.4,211.75,47.07120000000001
Bronx,10X342,Van Cortlandt Village,X,10,International School for Liberal Arts,2006,270,41.9,58.1,0.0,0.0,99.6,0.0,0.4,1.5,79.3,83.3,185.0,83.7,10.74,5.19,212.2181818181818,215.8659090909091,0.7967999999999975
Bronx,10X368,Spuyten Duyvil-Kingsbridge,X,10,In-Tech Academy (M.S. / High School 368),2006,1007,47.5,52.5,3.6,17.3,76.0,0.19999999999998866,2.9,12.4,11.1,78.0,186.0,88.56,7.19,4.15,207.75,215.25,39.032999999999994
Bronx,10X390,University Heights,X,10,M.S. 390,2006,569,46.6,53.4,1.6,20.0,77.3,0.5999999999999943,0.5,19.9,25.0,89.0,186.0,89.03,10.8,0.0,198.2,207.7,36.215399999999995
Bronx,10X391,Mount Hope,X,10,The Angelo Patri Middle School,2006,795,46.7,53.3,2.1,29.3,66.8,1.0,0.8,19.2,18.4,77.0,186.0,87.03,12.85,0.13,183.65,202.4,46.73220000000001
Bronx,11X019,Woodlawn,X,11,P.S. 019 Judith K. Weiss,2006,470,45.5,54.5,4.3,12.6,21.1,1.7999999999999972,60.2,15.7,4.5,33.4,186.0,93.02,6.77,0.0,255.80000000000004,241.75,57.5026
Bronx,11X083,Morris Park,X,11,P.S. 083 Donald Hertz,2006,1572,48.0,52.0,12.4,13.4,48.5,1.7000000000000028,24.0,13.5,8.4,69.6,186.0,91.34,8.59,0.0,230.25,224.25,67.3554
Bronx,11X089,Allerton,X,11,P.S. 089 Bronx,2006,1330,47.1,52.9,10.6,28.2,43.6,2.0,15.6,15.2,18.3,80.3,186.0,89.21,10.72,0.0,223.5,213.6,69.4408
Bronx,11X127,Parkchester,X,11,J.H.S. 127 The Castle Hill,2006,833,48.0,52.0,14.6,40.3,43.5,0.2999999999999972,1.3,16.3,7.9,78.6,186.0,90.55,9.33,0.0,213.3,210.75,62.68720000000001
Bronx,11X144,Pelham Gardens,X,11,J.H.S. 144 Michelangelo,2006,1178,49.7,50.3,3.1,68.5,25.5,1.0,1.9,16.0,4.1,74.1,186.0,88.27,11.65,0.0,201.25,206.4,46.43279999999999
Bronx,11X175,City Island,X,11,P.S. 175 City Island,2006,405,48.6,51.4,2.2,6.9,24.0,6.699999999999988,60.2,8.6,2.5,35.1,186.0,94.29,5.71,0.0,248.75,243.1,57.0262
Bronx,11X180,Co-op City,X,11,M.S. 180 Dr. Daniel Hale Williams,2006,1030,50.1,49.9,3.8,62.5,30.2,1.0999999999999943,2.4,23.8,1.2,54.4,186.0,90.31,9.59,0.0,218.25000000000003,222.05,51.603
Bronx,11X181,Co-op City,X,11,I.S. 181 Pablo Casals,2006,725,47.2,52.8,4.8,61.8,28.6,1.4000000000000057,3.4,20.3,1.5,50.0,186.0,92.3,7.57,0.0,215.75,224.5,53.2624
Bronx,11X194,Westchester Square,X,11,P.S./M.S. 194,2006,1230,49.3,50.7,18.0,13.3,59.3,5.300000000000012,4.1,9.1,12.9,93.0,186.0,91.15,8.85,0.0,231.7,224.3,59.377199999999995
Bronx,11X287,Williamsbridge,X,11,The Forward School,2006,223,67.3,32.7,3.1,67.7,24.2,2.799999999999997,2.2,9.0,0.9,69.6,186.0,92.24,7.76,0.0,226.5055555555556,223.4111111111111,48.0878
Bronx,11X326,Allerton,X,11,Bronx Green Middle School,2006,200,45.5,54.5,7.0,27.0,54.0,0.5,11.5,9.5,11.0,60.0,186.0,90.26,9.23,0.0,226.5055555555556,223.4111111111111,61.73499999999999
Bronx,12X098,Crotona Park East,X,12,J.H.S. 098 Herman Ridder,2006,480,44.4,55.6,4.6,31.3,62.7,1.2000000000000028,0.2,23.5,14.4,92.5,186.0,88.7,11.3,0.0,202.05,202.35,50.663799999999995
Bronx,12X129,East Tremont,X,12,M.S. 129 Academy for Independent Learning and Lead,2006,515,47.0,53.0,0.4,34.4,63.9,0.7000000000000172,0.6,22.9,11.8,72.7,186.0,84.45,15.16,0.2,196.05,195.95,47.324200000000005
Bronx,12X190,Crotona Park East,X,12,E.S.M.T- I.S. 190,2006,263,52.1,47.9,0.4,28.1,70.3,1.2000000000000028,0.0,25.5,4.6,78.5,186.0,88.37,11.63,0.0,211.25,206.9,42.667
Bronx,12X211,East Tremont,X,12,P.S. 211,2006,693,47.9,52.1,0.6,12.1,86.9,-1.4210854715202004e-14,0.4,19.9,23.2,82.7,186.0,89.88,9.82,0.0,215.9,209.45,23.014599999999984
Bronx,12X212,Morrisania,X,12,P.S. 212,2006,564,52.5,47.5,2.0,35.6,59.4,0.2999999999999972,2.7,15.2,13.3,79.2,186.0,90.24,9.58,0.0,212.3,211.55,51.929
Bronx,12X214,Crotona Park East,X,12,P.S. 214,2006,837,51.9,48.1,0.5,32.7,65.2,1.0999999999999943,0.5,17.2,8.5,85.1,186.0,92.37,7.51,0.0,215.3,207.75,46.77959999999999
Bronx,12X217,Hunts Point,X,12,School of Performing Arts,2006,438,48.4,51.6,2.5,24.0,72.1,1.2000000000000028,0.2,16.2,16.9,96.5,186.0,89.1,10.67,0.0,204.8,204.55,42.1786
Bronx,12X242,West Farms-Bronx River,X,12,Mott Hall V,2006,149,46.3,53.7,0.0,37.6,59.7,-1.4210854715202004e-14,2.7,11.4,3.4,77.0,186.0,90.48,9.52,0.0,230.35,221.55,50.1486
Bronx,12X267,Longwood,X,12,Bronx Latin,2006,158,58.9,41.1,1.3,35.4,63.3,0.0,0.0,5.7,2.5,68.9,186.0,92.21,7.79,0.0,228.85,225.00000000000003,47.3826
Bronx,12X271,Crotona Park East,X,12,East Bronx Academy for the Future,2006,487,43.1,56.9,1.6,38.2,58.3,0.30000000000001137,1.6,14.4,13.1,75.1,184.0,78.67,15.53,5.38,205.8,209.65,51.366600000000005
Bronx,12X273,East Tremont,X,12,Frederick Douglass Academy V. Middle School,2006,269,50.6,49.4,1.9,40.5,55.4,1.1000000000000083,1.1,11.9,4.5,72.7,186.0,92.37,7.63,0.0,227.85,222.6,52.845600000000005
Bronx,12X286,Crotona Park East,X,12,Fannie Lou Hamer Middle School,2006,249,49.0,51.0,0.4,22.5,76.7,0.4000000000000057,0.0,15.3,9.2,92.9,186.0,91.06,8.54,0.0,202.55,204.85,36.10539999999999
Bronx,12X316,East Tremont,X,12,Kappa III,2006,223,59.2,40.8,4.0,43.5,51.6,0.5,0.4,9.4,4.9,60.2,186.0,92.73,6.82,0.0,251.1,239.95,54.2878
Bronx,12X318,East Tremont,X,12,"I.S. X318 Math, Science & Technology Through Arts",2006,424,46.2,53.8,1.7,32.1,65.1,0.3999999999999915,0.7,19.8,10.4,88.6,186.0,85.48,14.52,0.0,197.85,196.4,47.280400000000014
Bronx,12X341,East Tremont,X,12,Accion Academy,2006,204,46.1,53.9,2.5,39.2,57.4,0.9000000000000057,0.0,8.8,6.9,82.8,186.0,87.06,12.94,0.0,213.5,219.4,51.6154
Brooklyn,13K008,Brooklyn Heights,K,13,P.S. 008 Robert Fulton,2006,429,49.2,50.8,6.1,43.1,11.9,1.0999999999999943,37.8,11.2,1.2,31.5,186.0,93.18,6.35,0.0,238.45,232.00000000000003,65.33520000000001
Brooklyn,13K113,Fort Greene,K,13,M.S. 113 Ronald Edmonds Learning Center,2006,878,56.3,43.7,1.8,81.1,15.3,0.7000000000000172,1.1,13.4,1.5,57.0,186.0,91.9,7.18,0.8,222.45,228.4,31.83760000000001
Brooklyn,13K265,Fort Greene,K,13,Dr. Susan S. McKinney Secondary School of the Arts,2006,648,55.9,44.1,1.4,77.6,18.2,1.3999999999999917,1.4,18.7,2.2,60.3,186.0,81.59,13.1,5.15,198.35,202.85,36.41120000000002
Brooklyn,13K266,Bedford-Stuyvesant,K,13,M.S. K266 - Park Place Community Middle School,2006,216,54.6,45.4,1.4,63.0,31.9,1.3999999999999917,2.3,7.9,2.3,59.0,186.0,92.59,6.94,0.0,224.55,230.05,50.0418
Brooklyn,13K301,Bedford-Stuyvesant,K,13,Satellite East Middle School,2006,220,56.8,43.2,0.5,87.7,9.5,0.8999999999999915,1.4,11.8,0.0,79.2,186.0,88.58,11.42,0.0,201.7,219.9,22.154400000000006
Brooklyn,13K313,DUMBO-Downtown Brooklyn,K,13,Satellite West Middle School,2006,285,52.3,47.7,0.4,75.1,23.5,0.2999999999999972,0.7,14.0,0.7,77.6,186.0,89.12,10.53,0.0,217.1,222.64000000000001,38.070000000000014
Brooklyn,13K492,Fort Greene,K,13,Academy of Arts and Letters,2006,86,57.0,43.0,2.3,76.7,14.0,0.0,7.0,7.0,1.3166666666666667,60.0,186.0,95.29,3.53,0.0,217.1,222.64000000000001,38.6682
Brooklyn,13K527,DUMBO-Downtown Brooklyn,K,13,Urban Assembly Institute of Math and Science for Y,2006,76,100.0,0.0,1.3,96.1,2.6,1.4210854715202004e-14,0.0,5.3,1.3166666666666667,60.0,186.0,93.24,5.41,0.0,217.1,222.64000000000001,7.563400000000009
Brooklyn,14K050,Williamsburg,K,14,J.H.S. 050 John D. Wells,2006,720,48.1,51.9,1.3,7.9,89.4,0.3999999999999915,1.0,14.6,11.5,85.6,186.0,89.46,10.54,0.0,198.9,203.3,19.423799999999993
Brooklyn,14K071,Williamsburg,K,14,Juan Morel Campos Secondary School,2006,879,46.8,53.2,0.3,24.3,70.1,1.0000000000000142,4.3,25.1,12.4,76.6,186.0,85.88,12.17,1.84,190.65,202.2,44.75920000000001
Brooklyn,14K084,Williamsburg,K,14,P.S. 084 Jose De Diego,2006,509,49.3,50.7,3.9,4.7,82.7,0.6000000000000085,8.1,15.5,21.4,77.6,186.0,90.71,8.89,0.2,222.05,214.75,30.57439999999998
Brooklyn,14K126,Greenpoint,K,14,John Ericsson Middle School 126,2006,704,46.4,53.6,2.3,18.5,65.2,0.09999999999999433,13.9,17.0,10.5,66.4,186.0,90.24,9.76,0.0,197.45,204.4,52.08200000000001
Brooklyn,14K157,Bedford-Stuyvesant,K,14,P.S./I.S. 157 The Benjamin Franklin Health & Science,2006,327,42.8,57.2,0.0,16.2,83.8,0.0,0.0,20.2,24.5,82.5,186.0,92.99,6.71,0.0,211.9,214.01428571428573,27.151199999999996
Brooklyn,14K318,Williamsburg,K,14,I.S. 318 Eugenio Maria De Hostos,2006,1394,50.8,49.2,7.6,16.0,65.0,0.10000000000000853,11.3,9.5,2.8,70.8,186.0,94.54,5.39,0.0,231.9,231.0,53.3354
Brooklyn,14K577,Williamsburg,K,14,Conselyea Preparatory School,2006,345,53.3,46.7,4.1,11.0,62.3,1.4000000000000057,21.2,10.7,0.9,66.9,186.0,93.88,5.83,0.0,233.6,231.2,55.295
Brooklyn,14K582,Bushwick,K,14,M.S. 582,2006,271,45.8,54.2,1.5,19.9,78.2,0.0,0.4,17.0,11.8,78.2,186.0,90.44,9.56,0.0,208.75,211.25,34.86339999999999
Brooklyn,15K051,Park Slope,K,15,M.S. 51 William Alexander,2006,993,58.0,42.0,12.7,17.1,33.6,0.2999999999999972,36.3,10.7,1.0,29.0,186.0,95.77,4.13,0.0,247.3,251.05,70.9956
Brooklyn,15K088,Sunset Park,K,15,J.H.S. 088 Peter Rouget,2006,962,44.2,55.8,15.5,13.9,60.7,0.9000000000000057,9.0,21.6,11.7,70.0,186.0,92.85,7.15,0.0,207.55,210.9,58.00240000000001
Brooklyn,15K136,Sunset Park,K,15,I.S. 136 Charles O. Dewey,2006,483,51.1,48.9,3.7,3.5,89.0,0.5,3.3,19.5,21.1,92.3,186.0,89.79,10.0,0.0,191.25,200.4,20.419199999999993
Brooklyn,15K442,Carroll Gardens,K,15,M.S. 442 Carroll Gardens School for Innovation,2006,228,46.1,53.9,1.8,43.4,46.5,0.4000000000000057,7.9,42.1,2.2,62.3,186.0,87.72,12.28,0.0,189.35,203.55,58.883799999999994
Brooklyn,15K443,Sunset Park,K,15,New Voices School of Academic & Creative Arts,2006,418,62.0,38.0,6.5,19.4,53.1,0.4000000000000057,20.6,21.8,3.3,74.6,186.0,92.05,7.95,0.0,217.4,224.8,63.3726
Brooklyn,15K447,Boerum Hill,K,15,The Math & Science Exploratory School,2006,395,46.3,53.7,5.8,23.0,32.7,1.2999999999999972,37.2,14.9,3.3,39.6,186.0,92.91,6.84,0.0,234.2,234.85,69.82539999999999
Brooklyn,15K448,Carroll Gardens-Red Hook,K,15,Brooklyn Secondary School for Collaborative Studie,2006,568,47.2,52.8,2.5,46.0,34.9,2.6999999999999886,13.9,26.2,1.6,54.52,186.0,89.13,8.2,2.32,206.25,217.2,64.59240000000001
Brooklyn,15K464,Park Slope-Gowanus,K,15,Park Slope Collegiate,2006,510,51.4,48.6,8.2,36.7,43.9,2.9999999999999862,8.2,12.7,6.5,70.2,186.0,80.0,13.92,5.69,204.5,206.5,65.8242
Brooklyn,15K497,DUMBO-Downtown Brooklyn,K,15,School for International Studies,2006,465,46.5,53.5,3.4,46.2,33.8,0.8999999999999915,15.7,16.8,10.5,67.9,186.0,81.74,12.39,5.65,215.15555555555557,220.32777777777778,64.64259999999999
Brooklyn,15K821,Sunset Park,K,15,Sunset Park Prep,2006,436,47.7,52.3,7.6,10.3,77.1,0.4000000000000057,4.6,12.2,6.2,77.7,186.0,93.74,6.03,0.0,238.6,233.7,38.704200000000014
Brooklyn,16K035,Bedford-Stuyvesant,K,16,M.S. 035 Stephen Decatur,2006,290,47.6,52.4,0.0,88.3,9.0,1.2999999999999972,1.4,22.4,1.0,79.5,186.0,86.32,13.33,0.0,190.35,195.1,21.18460000000001
Brooklyn,16K057,Bedford-Stuyvesant,K,16,J.H.S. 057 Whitelaw Reid,2006,335,54.0,46.0,0.9,74.9,23.3,0.5999999999999943,0.3,17.6,6.3,84.1,186.0,85.63,14.07,0.0,190.2,198.25,38.45839999999997
Brooklyn,16K267,Bedford-Stuyvesant,K,16,"M.S. 267 Math, Science & Technology",2006,485,40.0,60.0,2.7,79.6,14.0,2.5,1.2,21.9,5.4,88.3,186.0,86.92,13.08,0.0,221.15,226.05,34.52860000000002
Brooklyn,16K308,Bedford-Stuyvesant,K,16,P.S. 308 Clara Cardwell,2006,895,57.7,42.3,0.8,88.9,6.7,2.799999999999997,0.8,13.3,1.9,82.0,186.0,90.55,9.34,0.0,217.6,218.75,20.42780000000001
Brooklyn,17K002,Prospect Lefferts Gardens,K,17,Parkside Preparatory Academy,2006,621,43.0,57.0,1.6,86.5,9.7,0.7999999999999972,1.4,18.0,5.6,83.1,186.0,92.02,7.98,0.0,195.25,203.5,24.185000000000002
Brooklyn,17K061,Prospect Lefferts Gardens,K,17,M.S. 061 Dr. Gladstone H. Atwell,2006,1005,51.7,48.3,0.5,91.2,6.5,1.0,0.8,13.8,3.8,84.8,186.0,89.03,10.87,0.0,205.9,214.2,16.384199999999993
Brooklyn,17K138,Crown Heights North,K,17,P.S. 138 Brooklyn,2006,1019,48.4,51.6,1.7,88.2,7.5,0.8999999999999915,1.7,11.7,5.8,93.1,186.0,88.93,10.97,0.0,213.65,212.95,21.5792
Brooklyn,17K181,East Flatbush,K,17,P.S. 181 Brooklyn,2006,1237,48.3,51.7,0.8,90.7,6.7,0.7000000000000028,1.1,11.3,6.1,76.5,186.0,92.21,7.62,0.08,220.15000000000003,217.55,17.2628
Brooklyn,17K189,Brownsville,K,17,P.S. 189 The Bilingual Center,2006,1147,49.3,50.7,1.5,75.3,22.4,0.20000000000001705,0.6,7.5,21.5,88.1,186.0,94.26,5.65,0.0,233.8,225.55,38.254999999999995
Brooklyn,17K246,Flatbush,K,17,M.S. 246 Walt Whitman,2006,970,45.6,54.4,0.8,85.2,11.6,0.8000000000000114,1.6,17.0,10.2,75.2,186.0,87.12,12.88,0.0,186.8,204.15,26.025600000000004
Brooklyn,17K340,Prospect Heights,K,17,I.S. 340,2006,349,59.3,40.7,1.1,93.7,4.0,0.2999999999999972,0.9,1.7,0.3,57.4,186.0,94.83,4.89,0.0,235.6,239.6,12.021999999999977
Brooklyn,17K352,Crown Heights South,K,17,Ebbets Field Middle School,2006,510,42.7,57.3,0.8,80.8,14.9,1.0,2.5,14.5,11.2,70.2,186.0,89.15,10.66,0.0,185.2,191.75,32.414600000000014
Brooklyn,17K353,Prospect Heights,K,17,Elijah Stroud Middle School,2006,193,45.6,54.4,3.6,86.5,6.2,2.1000000000000085,1.6,10.9,3.6,88.4,186.0,90.58,8.9,0.0,200.0,209.45,24.593799999999998
Brooklyn,17K354,Crown Heights North,K,17,The School of Integrated Learning,2006,190,42.6,57.4,0.0,93.7,4.7,1.0999999999999943,0.5,21.1,2.6,77.9,186.0,89.95,10.05,0.0,181.45,190.55,11.967599999999978
Brooklyn,17K382,Flatbush,K,17,Academy for College Preparation and Career Explora,2006,154,48.7,51.3,0.0,85.7,9.7,3.299999999999997,1.3,1.3,0.0,60.0,186.0,88.16,9.21,2.63,209.35,214.54583333333335,25.4884
Brooklyn,17K394,Crown Heights North,K,17,M.S. K394,2006,812,53.6,46.4,0.4,94.1,4.6,0.4000000000000057,0.5,9.0,1.2,90.2,186.0,92.08,7.67,0.13,215.15000000000003,221.3,11.234600000000006
Brooklyn,17K484,Ocean Hill,K,17,Ronald Edmonds Learning Center II,2006,74,41.9,58.1,1.4,91.9,4.1,-0.10000000000000853,2.7,6.8,2.7,60.0,186.0,87.67,10.96,0.0,209.35,214.54583333333335,15.283199999999987
Brooklyn,17K543,Flatbush,K,17,"Science, Technology and Research Early College High School at Erasmus",2006,446,51.6,48.4,2.2,81.6,9.6,5.500000000000013,1.1,1.6,0.4,44.3,186.0,86.18,5.99,7.6,209.35,214.54583333333335,32.129799999999996
Brooklyn,17K590,Crown Heights South,K,17,Medgar Evers College Preparatory School,2006,907,56.9,43.1,0.9,88.8,4.6,5.0,0.7,0.8,0.7,29.9,184.0,80.2,13.31,6.49,239.25,244.0,20.671000000000006
Brooklyn,18K066,Canarsie,K,18,P.S. 66,2006,660,46.2,53.8,1.7,86.7,9.2,0.09999999999999433,2.3,11.4,1.5,57.85,186.0,94.17,5.67,0.0,221.8,216.0,23.902800000000003
Brooklyn,18K068,Canarsie,K,18,I.S. 068 Isaac Bildersee,2006,1111,44.6,55.4,0.9,90.4,5.7,0.3999999999999915,2.6,16.4,4.9,60.0,186.0,89.31,10.6,0.0,202.35,209.4,17.876199999999997
Brooklyn,18K211,Canarsie,K,18,I.S. 211 John Wilson,2006,762,47.6,52.4,2.1,84.6,10.2,0.7000000000000028,2.4,19.3,3.7,68.9,186.0,91.35,8.52,0.0,202.65,205.35,27.281400000000012
Brooklyn,18K235,East Flatbush,K,18,P.S. 235 Lenox School,2006,1463,54.8,45.2,1.2,95.1,2.7,0.2999999999999972,0.7,4.9,1.1,50.3,186.0,94.92,5.01,0.07,208.5625,211.6,9.466800000000008
Brooklyn,18K285,East Flatbush,K,18,I.S. 285 Meyer Levin,2006,1003,51.4,48.6,0.3,94.9,3.8,0.5,0.5,7.8,1.7,53.51,186.0,92.35,7.55,0.0,207.45,215.65,9.789599999999975
Brooklyn,19K089,East New York,K,19,P.S. 089 Cypress Hills,2006,244,45.1,54.9,1.6,14.8,82.0,1.1999999999999886,0.4,9.0,29.5,86.0,186.0,93.31,6.28,0.0,228.9,224.95,30.52800000000001
Brooklyn,19K171,Cypress Hills,K,19,I.S. 171 Abraham Lincoln,2006,971,49.8,50.2,10.7,14.7,72.2,1.4000000000000057,1.0,12.4,19.5,82.9,186.0,88.44,11.46,0.0,208.75,210.55,44.5362
Brooklyn,19K218,East New York,K,19,J.H.S. 218 James P. Sinnott,2006,945,47.9,52.1,10.3,51.7,35.1,0.9000000000000057,2.0,12.9,11.3,76.4,186.0,87.84,12.16,0.0,214.3,210.05,59.842
Brooklyn,19K292,East New York,K,19,J.H.S. 292 Margaret S. Douglas,2006,896,49.4,50.6,1.5,63.6,33.1,0.5000000000000142,1.3,15.3,5.1,74.1,186.0,86.89,13.11,0.0,202.45,210.7,48.5524
Brooklyn,19K364,Starrett City,K,19,I.S. 364 Gateway,2006,436,50.7,49.3,1.8,72.2,20.9,0.2999999999999972,4.8,9.2,0.7,66.7,186.0,90.62,9.15,0.0,209.95,223.8,43.2398
Brooklyn,19K409,East New York,K,19,East New York Family Academy,2006,433,58.0,42.0,1.8,64.0,32.1,1.3999999999999917,0.7,6.7,0.7,82.2,186.0,82.75,10.96,6.29,262.65,239.8,48.678999999999995
Brooklyn,19K452,Starrett City,K,19,Frederick Douglass Academy VIII Middle School,2006,75,68.0,32.0,0.0,88.0,10.7,0.0,1.3,1.3,11.133333333333333,60.0,186.0,95.95,2.7,0.0,221.16666666666666,219.975,21.3982
Brooklyn,20K030,Bay Ridge,K,20,P.S./I.S. 30 Mary White Ovington,2006,340,54.1,45.9,15.6,1.5,20.9,0.20000000000000284,61.8,4.4,8.8,55.9,186.0,93.77,5.93,0.0,236.05,229.35,54.983000000000004
Brooklyn,20K062,Kensington-Ocean Parkway,K,20,J.H.S. 062 Ditmas,2006,1107,47.6,52.4,19.4,41.2,32.5,0.4000000000000057,6.5,12.6,17.9,97.7,186.0,92.05,7.95,0.0,206.35,205.85,68.27539999999999
Brooklyn,20K104,Bay Ridge,K,20,P.S./I.S. 104 The Fort Hamilton School,2006,1280,47.9,52.1,16.0,6.3,22.7,0.0,55.0,4.3,12.7,47.2,186.0,93.93,5.92,0.0,245.75,238.4,61.64019999999999
Brooklyn,20K163,Bath Beach,K,20,P.S. 163 Bath Beach,2006,487,45.4,54.6,36.6,2.1,20.1,-0.09999999999999433,41.3,13.6,22.2,62.2,186.0,93.44,5.94,0.2,252.7,232.3,65.46320000000001
